type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
TRANSFER,1566.1672841622153,16873.46791326789,0,129.22369452257345,0,1
PAYMENT,19912.819286491864,3495.427252816819,0,544.1319982655899,0,0
CASH_OUT,5054.640293311164,2175.381943578715,0,329.1973893009657,0,0
PAYMENT,4173.9171336049785,3049.3317451452353,0,684.5886627432944,0,0
CASH_OUT,12554.239780149279,745.2917483617381,0,852.795763638511,0,0
CASH_OUT,299.20717012681496,4470.841338997048,0,614.5109905147647,0,0
PAYMENT,11910.578674854843,1445.5299917309653,0,204.6985544199351,0,0
CASH_OUT,4897.180482549059,570.6315751832584,0,424.08966770390197,0,0
TRANSFER,2310.6578203488107,21974.316172371924,0,678.5259319775563,0,1
PAYMENT,143.46444285925057,3374.0268625418234,0,227.11932822390162,0,0
CASH_OUT,4265.190909100751,826.3504262951664,0,732.9520486380254,0,0
CASH_OUT,10482.064847201675,1682.0138089871805,0,790.5512597640671,0,0
PAYMENT,6810.528559085086,2310.171861575939,0,146.10186676388193,0,0
PAYMENT,13881.02885394774,1595.8775250479132,0,938.4933247831171,0,0
CASH_OUT,2380.7159415017923,18665.51187379226,0,436.0178449286485,0,1
CASH_OUT,4254.465865828506,19064.18541002138,0,828.4325899932512,0,1
PAYMENT,12601.311282151575,1046.1736604687885,0,987.340751762426,0,0
CASH_OUT,10113.265424321757,2719.76372302352,0,103.56394871092847,0,0
PAYMENT,7636.1967760650705,4294.151892633854,0,679.7917143906561,0,0
PAYMENT,7874.801388308881,3496.2387244333813,0,293.96157179299195,0,0
TRANSFER,7664.585690964867,22569.268451270138,0,646.0445817730035,0,1
CASH_OUT,1094.9647313431049,15914.262688617093,0,601.1548252212169,0,1
PAYMENT,6815.79320968814,581.3649149255845,0,460.2968815696824,0,0
PAYMENT,18360.253855611816,3529.001066560379,0,991.673928453897,0,0
PAYMENT,17045.58972076872,1204.7576670169246,0,977.2840732025758,0,0
CASH_OUT,1111.9831303528404,4386.005613492394,0,406.85302147834875,0,0
PAYMENT,7065.136682616257,4677.676483913563,0,159.0634793600358,0,0
CASH_OUT,19236.093892822337,3987.8681015260363,0,659.7430603810383,0,0
CASH_OUT,3979.3611025061805,4220.905312280129,0,606.3898806124682,0,0
PAYMENT,7740.545477192689,2499.9843095217443,0,227.45552048795548,0,0
CASH_OUT,9699.316932009851,19522.15100101718,0,228.50707300109622,0,1
PAYMENT,14385.624552983378,4966.814968037916,0,728.5041741514624,0,0
CASH_OUT,1749.318922455689,22245.57909158818,0,380.3610691125874,0,1
CASH_OUT,531.8318959832782,3340.34635127032,0,247.25483986829957,0,0
PAYMENT,7586.19032851548,2153.0323187477597,0,573.3519192113135,0,0
PAYMENT,17783.978065346695,2677.3248651495046,0,755.5802385694943,0,0
PAYMENT,18674.92122776675,3755.905579989899,0,619.468008600978,0,0
CASH_OUT,13731.621124597257,3684.8894342242916,0,423.9931769011521,0,0
TRANSFER,1733.265079416477,16933.392336120523,0,955.6702418914045,0,1
CASH_OUT,17442.621980972028,1568.6871906298993,0,981.0276005079098,0,0
CASH_OUT,10223.249085903706,1594.060386902009,0,770.27565846693,0,0
CASH_OUT,7862.0006974519,24003.12239574491,0,698.3361916446438,0,1
CASH_OUT,6858.745706966901,23245.170697999292,0,475.9377102756783,0,1
CASH_OUT,4727.183631211885,21978.643953521445,0,341.42532303007965,0,1
PAYMENT,10412.294070432165,668.878958893114,0,612.3071908823032,0,0
CASH_OUT,9005.254931427524,4797.603138252508,0,927.6714172252669,0,0
PAYMENT,1391.4956628143482,2595.765099503739,0,316.2205166178735,0,0
PAYMENT,5212.594265376638,4103.612095903361,0,668.9101856041208,0,0
PAYMENT,16621.037398480665,3488.0550263042105,0,404.5310793326943,0,0
CASH_OUT,13581.52074937547,2865.9665150745145,0,746.2915641604203,0,0
PAYMENT,19360.50486243197,4504.263773397399,0,640.4812913857734,0,0
PAYMENT,12947.357867721192,4514.2648709436235,0,759.5897075955086,0,0
CASH_OUT,14878.456194665641,1758.951188991684,0,608.4573468872259,0,0
TRANSFER,7545.416234071907,21337.540871903362,0,226.45657279773394,0,1
CASH_OUT,10013.967053562184,1982.8868619829852,0,496.54280265325724,0,0
PAYMENT,11020.719199333931,4083.2855732426046,0,624.7609159799292,0,0
CASH_OUT,17783.125680699333,1980.8320075732756,0,383.1288700726598,0,0
PAYMENT,14987.302790961035,1437.2495381909562,0,284.6980785646646,0,0
TRANSFER,2792.412078373603,19247.94181331412,0,446.99725134250235,0,1
CASH_OUT,15967.002432434258,1712.3805019830725,0,898.697521677239,0,0
CASH_OUT,3360.468896334864,19360.704802193126,0,241.21236173150808,0,1
CASH_OUT,15709.672745607162,2718.0332851307126,0,262.78707198280273,0,0
CASH_OUT,17644.543448590674,2818.3650176219617,0,797.1873578137158,0,0
PAYMENT,7635.616778458393,4794.902511444832,0,886.7520293338615,0,0
CASH_OUT,518.6343589633258,3752.776417550955,0,129.23793702114847,0,0
CASH_OUT,19989.411094631345,3300.691691629284,0,487.88908539147144,0,0
CASH_OUT,8569.865535544912,24968.492842814398,0,487.30885632016526,0,1
CASH_OUT,12052.071920824932,781.1589261101938,0,749.1020207490249,0,0
CASH_OUT,4125.59626875128,17652.285225026746,0,717.4820385491382,0,1
CASH_OUT,9786.34586221108,3660.4624073886807,0,866.7723282002576,0,0
CASH_OUT,18687.256523499724,3948.580762508256,0,692.1549200841331,0,0
CASH_OUT,15949.390213802406,2961.7834591329897,0,684.9568883493001,0,0
PAYMENT,2429.581818339067,2876.799746403577,0,214.18554525678397,0,0
CASH_OUT,7259.809326300399,2326.1544149012225,0,973.3946939956877,0,0
CASH_OUT,9554.532054302214,18836.090403551585,0,481.9348234482712,0,1
CASH_OUT,1409.3845341252556,3676.9336972286833,0,314.3884919280545,0,0
PAYMENT,2699.6241929914586,2173.2655305488875,0,123.25507499801007,0,0
TRANSFER,9666.621951837667,21076.85641050811,0,985.0484984145153,0,1
PAYMENT,1786.84647308403,4134.316413033388,0,794.3260103736458,0,0
PAYMENT,7042.521290445279,4654.259202893807,0,285.9788664025348,0,0
CASH_OUT,16001.734700861894,2788.155658886117,0,309.61165478453347,0,0
CASH_OUT,4267.4116493549,2916.8755501554656,0,763.4973012141743,0,0
PAYMENT,15871.541375664601,1341.0828340255316,0,159.9938468409755,0,0
CASH_OUT,14735.724219093894,860.082213909557,0,423.51815966854923,0,0
PAYMENT,18042.461466778564,4667.86843886582,0,108.1883631526984,0,0
TRANSFER,8811.699778019181,19996.83230282904,0,155.20948703548123,0,1
CASH_OUT,3851.147070631667,4122.350752467584,0,970.5953002181228,0,0
TRANSFER,9813.369622640646,21963.624325330304,0,704.7785241343461,0,1
CASH_OUT,4978.595918062676,18341.04652086563,0,569.6477877746704,0,1
CASH_OUT,5248.230899453305,616.5323161226831,0,356.6905701879989,0,0
CASH_OUT,15123.157541722503,4798.288222151596,0,316.13643641981275,0,0
PAYMENT,8126.949670024429,3544.1246457158495,0,270.93948960732325,0,0
PAYMENT,11246.308061886033,2239.0815394757083,0,478.22464162678773,0,0
CASH_OUT,9101.825465726453,1262.4008094196115,0,673.1393178559175,0,0
CASH_OUT,18408.75946577015,1718.07621935779,0,433.44229335356283,0,0
PAYMENT,13276.025333582766,4606.697055161257,0,886.4152213778926,0,0
CASH_OUT,8265.044065265974,2618.154497709777,0,144.23355131065932,0,0
TRANSFER,4206.249051434021,16772.15056878792,0,725.6078343511906,0,1
PAYMENT,15005.080446358643,1725.4192873148725,0,205.75165619113596,0,0
TRANSFER,9117.18614574,19463.545794299258,0,595.6214423235821,0,1
CASH_OUT,16161.429704358305,2854.7881218511243,0,205.073112491916,0,0
CASH_OUT,9096.405352869122,22819.325797882087,0,275.82306476374754,0,1
TRANSFER,3230.3119861621617,15363.407483162424,0,191.66253862814446,0,1
CASH_OUT,11844.398395629905,2402.1615628722775,0,280.7894621262054,0,0
CASH_OUT,8186.691465021484,2682.8280911421293,0,586.7443575743857,0,0
CASH_OUT,5788.244828401847,819.9981869604655,0,411.09124198767336,0,0
PAYMENT,8299.153005137961,1122.7891368565606,0,699.1887162388306,0,0
CASH_OUT,1479.1596697730995,2553.8604787059094,0,648.7201551246112,0,0
CASH_OUT,5048.235916339858,22563.560547436344,0,814.7211055590451,0,1
PAYMENT,1900.8765908077485,2738.8819221235376,0,336.77202693177173,0,0
CASH_OUT,13745.68409961115,4365.412462049991,0,179.8959402606094,0,0
CASH_OUT,8234.000879889703,2430.135317721696,0,627.0051641477022,0,0
PAYMENT,6479.294961728331,1107.4031873223894,0,366.5590890030987,0,0
PAYMENT,16186.32066771167,2246.2631341743063,0,816.3685806405467,0,0
CASH_OUT,6706.813972141816,3849.9897552689918,0,236.78216422664607,0,0
TRANSFER,6817.286009112904,23733.108732577282,0,137.4796201059823,0,1
PAYMENT,17189.024873738646,3352.0247813627943,0,327.88104703297904,0,0
CASH_OUT,5294.464991563377,4440.931424866199,0,777.1111322787604,0,0
TRANSFER,7247.184885786132,15161.24646372215,0,435.3914169047325,0,1
PAYMENT,4235.030247624601,4095.2685293226773,0,822.7334446907246,0,0
CASH_OUT,16083.921252557455,3028.446303086809,0,766.7948860497869,0,0
CASH_OUT,12239.862574609255,2221.1800726216743,0,374.070870236245,0,0
TRANSFER,4410.603188312569,18027.67607617425,0,513.4114091555405,0,1
PAYMENT,5416.588725500999,1600.431993429347,0,304.5898639630247,0,0
PAYMENT,4718.363699536684,3690.050028132121,0,841.3700157210696,0,0
PAYMENT,3163.8684494634267,3674.103665873532,0,319.27471241102467,0,0
CASH_OUT,15468.124381066365,839.8718871164909,0,844.8230957326319,0,0
PAYMENT,11543.901339799757,4039.6256187417794,0,115.55924028702688,0,0
CASH_OUT,16164.506821592384,2568.347394604071,0,301.242293491304,0,0
CASH_OUT,3184.672481593416,3490.027956919668,0,737.9193384155386,0,0
TRANSFER,3143.1235892859886,24384.476404104076,0,253.97737017144584,0,1
CASH_OUT,6753.659253989117,23534.655532025532,0,763.6356748276041,0,1
PAYMENT,1574.09065348791,4967.744592568889,0,467.10481310217136,0,0
CASH_OUT,5664.868501862647,20873.47791243028,0,256.7896075642519,0,1
PAYMENT,16753.582102309185,3075.4183353353446,0,999.2865690490968,0,0
TRANSFER,6383.687499446757,21018.263486330477,0,158.05068281790562,0,1
CASH_OUT,18124.560133665313,4887.8922636845655,0,309.06068868680734,0,0
CASH_OUT,5816.102824699332,2801.025904082597,0,826.0172692872217,0,0
CASH_OUT,4868.481317617023,17872.57694877068,0,763.1151118391773,0,1
CASH_OUT,11804.059763919004,1122.2742803213646,0,483.51013387523693,0,0
PAYMENT,6387.122865474172,3781.5811209390563,0,887.2723661400772,0,0
CASH_OUT,17251.41858925332,3039.2757578004434,0,469.2635226495519,0,0
CASH_OUT,8029.727365973366,1926.1085621834493,0,520.6486019031329,0,0
TRANSFER,9983.755490300071,16879.259578737954,0,233.25378353994668,0,1
CASH_OUT,1994.8884967772246,17193.893891962463,0,517.9152248939275,0,1
PAYMENT,16380.272949602793,4810.604340720417,0,841.8411873305871,0,0
CASH_OUT,15502.502237150778,734.3258279957138,0,111.53948455954524,0,0
PAYMENT,10222.810618613172,746.2137867513798,0,581.9235171322043,0,0
PAYMENT,14224.722499457053,2670.0135365179694,0,568.2912635722471,0,0
CASH_OUT,14979.240228860483,1553.4619923678827,0,153.9326397889733,0,0
CASH_OUT,13554.251379875079,2322.5049436439676,0,938.3899663958682,0,0
TRANSFER,3908.748248716397,24351.585723766213,0,426.9903148776016,0,1
CASH_OUT,12420.515860929256,1217.2769814713097,0,971.2199548411648,0,0
PAYMENT,14412.073942355764,3853.5866877759854,0,563.0071909613855,0,0
PAYMENT,8384.070078032659,2519.8311454340137,0,639.1099397922108,0,0
CASH_OUT,4887.266780312459,18860.991888374843,0,720.8413236078737,0,1
CASH_OUT,6607.434693072432,3325.814309043085,0,347.6711905961281,0,0
CASH_OUT,7468.832022182223,1517.6821991095328,0,885.5472107379883,0,0
CASH_OUT,10693.968673740166,1865.139269963767,0,453.55516883326214,0,0
CASH_OUT,2370.6122236088972,17639.7551970983,0,484.7568018333846,0,1
CASH_OUT,6870.437589580015,4351.66335316084,0,491.2103334848232,0,0
CASH_OUT,5370.67660628913,22041.7555619469,0,126.81145362935996,0,1
CASH_OUT,3895.177318311785,19654.869724396995,0,948.8762647241057,0,1
CASH_OUT,2214.9423802536626,4288.925876262018,0,534.5692884846521,0,0
PAYMENT,18025.127232769577,4685.024200059826,0,445.2106519065629,0,0
CASH_OUT,2321.554994981626,1019.3133169148366,0,821.385514647168,0,0
PAYMENT,4671.354045296311,1398.0722715317243,0,134.0060559361117,0,0
PAYMENT,15328.883429927444,2103.1765195683156,0,346.6748760768961,0,0
PAYMENT,9713.018279346723,2372.3180168390877,0,980.0683241516035,0,0
TRANSFER,6836.094227632913,18795.993564483324,0,779.5543733345645,0,1
CASH_OUT,12345.422028508629,2353.7594687551864,0,940.9697151140933,0,0
TRANSFER,8654.604867793601,23778.473110165643,0,594.4857510596644,0,1
CASH_OUT,13018.163900134366,3641.3174588153074,0,674.3259122646424,0,0
PAYMENT,10280.653151866329,1215.161450798772,0,148.11284134433635,0,0
PAYMENT,6413.457569701664,3948.3683200350506,0,548.1537333240375,0,0
CASH_OUT,11900.3557492519,2919.5758478979524,0,104.24118297001704,0,0
TRANSFER,7869.6542079755345,16365.030120835821,0,305.803676246143,0,1
CASH_OUT,15832.294298553988,1593.2541275916979,0,917.5287343717735,0,0
TRANSFER,8374.584078698435,18598.249006365666,0,586.6890681704886,0,1
PAYMENT,7564.478165835164,2790.238014541788,0,387.13953688552664,0,0
CASH_OUT,12877.99367700787,1841.6766032445003,0,213.81782086321402,0,0
PAYMENT,17023.546804810667,2364.4715630909345,0,201.14744439003465,0,0
CASH_OUT,1546.1476205561407,19133.42459871192,0,591.953445697304,0,1
PAYMENT,7642.216080246169,2091.0880563452374,0,219.22205861606926,0,0
CASH_OUT,10778.489434349109,4706.699181997105,0,851.4610975469052,0,0
PAYMENT,17560.406173363426,681.2658803029115,0,824.3495355668249,0,0
PAYMENT,18943.367699264287,1583.2066354857802,0,315.95401335126815,0,0
CASH_OUT,9066.533969474092,19044.910644519096,0,510.0630538196802,0,1
PAYMENT,12467.995491647875,674.5975462799936,0,268.0952754080164,0,0
PAYMENT,13831.513896419028,2242.3247337017046,0,411.49765014796685,0,0
PAYMENT,4900.762287156755,1437.043138736965,0,325.4346520747871,0,0
PAYMENT,12172.564442539768,3691.072361686718,0,118.95200520068803,0,0
TRANSFER,1706.826185135188,18564.047358496646,0,772.88664210848,0,1
PAYMENT,6263.69165402564,4364.384115241328,0,730.4093788819221,0,0
PAYMENT,897.3748183305067,4929.448904663186,0,445.13301031753826,0,0
CASH_OUT,8279.136758734247,17593.99738801854,0,672.5203009552591,0,1
PAYMENT,16738.760449346348,1692.3517769994937,0,503.76933245596075,0,0
CASH_OUT,5393.825396903156,3158.6714370297846,0,555.1955504822898,0,0
CASH_OUT,9393.832904882307,18830.588064210035,0,756.5692797787946,0,1
TRANSFER,2219.450670359603,19475.69950507972,0,846.4859833905819,0,1
PAYMENT,9727.558241997647,2707.020935311775,0,207.77210965047868,0,0
CASH_OUT,11162.649139778976,2317.8932748638763,0,514.1054648829929,0,0
TRANSFER,7093.844063052799,22785.158800616635,0,217.91315678541903,0,1
PAYMENT,7823.164833348727,1590.3199814020993,0,932.0448544966476,0,0
CASH_OUT,8705.49961765841,3304.2759103948424,0,166.9855765946641,0,0
PAYMENT,1259.6785010554322,4645.23231512547,0,886.9753033000105,0,0
PAYMENT,6778.623960393937,3942.979662349089,0,489.4903735373743,0,0
CASH_OUT,755.6625780860466,3155.5733266694397,0,571.7392009252803,0,0
CASH_OUT,1772.1485640954052,15909.354499130412,0,930.9013722867057,0,1
PAYMENT,959.0887881725347,1893.2033528847503,0,388.09912690531104,0,0
PAYMENT,4808.999316253176,4503.87045632921,0,108.24899516543483,0,0
CASH_OUT,9965.47323853237,16912.10517746742,0,381.4670045695602,0,1
PAYMENT,4970.427084774853,4466.686188150097,0,474.3222888677585,0,0
PAYMENT,2191.4412492514025,3597.8058081921054,0,242.60719616268668,0,0
CASH_OUT,16107.050841340242,796.234295134192,0,723.3155200698236,0,0
PAYMENT,15480.32349152401,2713.4051986274308,0,805.8518334591122,0,0
CASH_OUT,9691.698862884055,817.0730495013123,0,350.32927640401977,0,0
PAYMENT,15071.47004175991,4602.16052512757,0,598.7135470224468,0,0
PAYMENT,9780.203504123303,3823.425677641584,0,880.1696917243594,0,0
PAYMENT,14751.453564413197,3984.1301646530196,0,690.582682336246,0,0
PAYMENT,5369.844803388544,4701.169146655632,0,747.9635854325315,0,0
CASH_OUT,10162.561512861366,847.1496833872745,0,375.5763284338731,0,0
CASH_OUT,19251.069797445114,4505.9930174955025,0,343.31373144602594,0,0
PAYMENT,6437.194139435506,3789.17616169865,0,358.9465910410264,0,0
CASH_OUT,8277.564808758889,3331.4863685373143,0,729.3816290397733,0,0
PAYMENT,12521.422250635782,1094.15829600498,0,780.6102308345919,0,0
TRANSFER,5347.127015595554,23868.31539468959,0,440.51282351438226,0,1
PAYMENT,2108.858864557208,4828.497074265686,0,687.341813693896,0,0
CASH_OUT,10078.685326588424,1551.3114364185494,0,468.60483453625835,0,0
PAYMENT,9761.403041625004,2650.9979527444016,0,524.2298359670591,0,0
TRANSFER,5517.420227027746,21050.71253437744,0,603.9014786612069,0,1
CASH_OUT,15175.213023354088,4143.966817537681,0,897.9539400904199,0,0
TRANSFER,7895.413914245001,24324.43978377351,0,952.5762093132658,0,1
CASH_OUT,17512.254992247763,872.322365691822,0,923.5750000222673,0,0
TRANSFER,3274.8927395604765,19066.365268849702,0,444.8480217032132,0,1
CASH_OUT,18060.424264507652,4424.72518386278,0,164.1324993834051,0,0
PAYMENT,12271.94794535568,3045.8628794801566,0,743.2320847440319,0,0
PAYMENT,11017.822673372213,4880.274311462194,0,494.8162326098142,0,0
CASH_OUT,17912.19493804966,4874.240635805697,0,873.3924559634285,0,0
CASH_OUT,4088.564714865552,20615.843609669082,0,165.82825853045554,0,1
CASH_OUT,10923.170631106239,2023.493123466731,0,526.0914402346439,0,0
PAYMENT,3375.105079798707,3891.5623199434567,0,971.3010127655049,0,0
CASH_OUT,2483.2233320007244,2893.6983989875616,0,356.0607637681997,0,0
TRANSFER,5320.970451570577,20353.708726383942,0,252.21237637976023,0,1
PAYMENT,18295.37480906302,1693.7829008872359,0,913.5577586709004,0,0
CASH_OUT,5155.217254199821,4919.608329962677,0,984.7179982687226,0,0
PAYMENT,5200.21826984743,1356.8607321120958,0,702.9581417732962,0,0
CASH_OUT,7703.788226196516,15796.539276204228,0,143.70645096609553,0,1
CASH_OUT,7164.402804697443,1943.2047424293226,0,967.5244108658696,0,0
PAYMENT,691.7515997625918,822.7928201670877,0,693.8828801461351,0,0
PAYMENT,15191.856954639365,3227.0622437123657,0,613.2812570438535,0,0
TRANSFER,8929.03676333237,20274.959445582615,0,842.353443456166,0,1
CASH_OUT,5741.7930863916945,4767.913199936718,0,858.2176961520177,0,0
CASH_OUT,10993.387479424382,789.1372532957497,0,678.4988950538785,0,0
PAYMENT,3254.552657145448,2693.6052595878828,0,427.7089511573549,0,0
CASH_OUT,12645.31060578895,1818.163415314053,0,436.18626668286595,0,0
CASH_OUT,18283.177130728538,4248.473623488502,0,367.8136447967339,0,0
CASH_OUT,3114.0066857682486,2488.320655149797,0,793.6227736842105,0,0
CASH_OUT,1597.6481811444762,24893.49514042039,0,135.3627506356232,0,1
PAYMENT,6482.588537658994,4404.387266241005,0,309.3112668311457,0,0
CASH_OUT,14087.042236597017,806.0460437858923,0,274.4102170210194,0,0
CASH_OUT,3127.0293124187606,15978.5700271645,0,618.5433968433696,0,1
PAYMENT,18849.490544343807,2833.218387240082,0,417.07799578826047,0,0
TRANSFER,9297.887283686554,16950.54722236363,0,964.5116826910916,0,1
CASH_OUT,4566.495362425305,21938.633423283944,0,540.3904727276092,0,1
CASH_OUT,2546.1454119795576,3288.057011503968,0,707.979131758051,0,0
PAYMENT,6653.493421901835,689.902108615843,0,546.6656129505757,0,0
CASH_OUT,1612.2707756850527,3554.5470001711024,0,258.4743697285446,0,0
PAYMENT,17519.728474025138,3670.2213638525814,0,508.4619074262204,0,0
PAYMENT,3971.5045970282345,3792.558194543668,0,238.73277190270073,0,0
PAYMENT,3862.645310189142,4554.084786201458,0,706.7682539466524,0,0
PAYMENT,8508.533666454712,1842.5198461437444,0,336.7232521685056,0,0
CASH_OUT,4625.069806418454,20888.10270156223,0,180.29995125151473,0,1
CASH_OUT,15581.096096659388,4286.028735527218,0,621.7898116908458,0,0
PAYMENT,1985.3044041089486,4891.418882525915,0,357.63313184486486,0,0
CASH_OUT,1693.7812424561087,1324.2628734273167,0,630.3571550765661,0,0
PAYMENT,1325.998907320138,1231.2428696349866,0,905.5304729680932,0,0
PAYMENT,6097.696735750548,3316.9276126307914,0,235.49012925600223,0,0
CASH_OUT,7335.86783888227,1475.6642416809873,0,702.6501308837659,0,0
PAYMENT,1516.486702729916,902.8408855857904,0,490.4004469664383,0,0
PAYMENT,16520.184025662238,2683.650218662585,0,589.0652669784376,0,0
PAYMENT,3940.381757986669,1022.8125841434011,0,654.6286365137312,0,0
CASH_OUT,7868.491276334382,2370.986604453432,0,522.2597464834946,0,0
PAYMENT,14711.133243603059,747.9933797330004,0,899.0856386661973,0,0
PAYMENT,9256.042268497991,1370.5125260537186,0,289.3348733768522,0,0
TRANSFER,5684.104829254447,23608.108626867375,0,104.89933827252152,0,1
TRANSFER,6753.365948632265,15751.429531775866,0,220.78218369371524,0,1
CASH_OUT,15464.581525237572,4290.671002182449,0,784.5459232510556,0,0
TRANSFER,2046.4631226359259,20364.103830800304,0,493.43329454053116,0,1
CASH_OUT,5475.167630925791,15939.90929416602,0,361.6500768585986,0,1
CASH_OUT,4581.621294302412,1656.9324022780029,0,531.509480334789,0,0
PAYMENT,898.4799431940888,4556.5107329227085,0,601.6863513378878,0,0
CASH_OUT,13050.687584853347,3263.759826435017,0,400.72872014547596,0,0
CASH_OUT,6238.537330395458,590.2069978965411,0,624.3120182933301,0,0
CASH_OUT,13381.56905762324,557.4444193305382,0,884.3966708124229,0,0
CASH_OUT,1178.8137096992618,3764.651153069691,0,172.95360748984285,0,0
PAYMENT,13605.335867155252,2394.0343794165174,0,965.275820061916,0,0
CASH_OUT,18673.25544041531,4364.340784309885,0,724.0437105533698,0,0
CASH_OUT,8750.02168055283,15783.382177620068,0,165.31731824023973,0,1
CASH_OUT,19058.190043331608,2321.8695032816495,0,555.7154979527311,0,0
PAYMENT,2682.681017879964,3005.682621252384,0,951.7407880225338,0,0
CASH_OUT,17686.2944377446,3026.6507468150457,0,267.3402767869461,0,0
TRANSFER,1203.1172488213938,16128.581447127623,0,648.5209870299598,0,1
CASH_OUT,11030.443017634008,3867.6237504287888,0,805.53572960752,0,0
CASH_OUT,10165.603529587363,3021.5690345764556,0,755.7536411134992,0,0
PAYMENT,14495.554308213075,1733.1871536692413,0,861.3687304886801,0,0
CASH_OUT,1784.5101963341167,1036.7225241788456,0,302.12414438851096,0,0
CASH_OUT,9897.916131136844,664.8336391946873,0,276.17142659334877,0,0
PAYMENT,7934.2695312131955,1363.429329820257,0,155.09499232921482,0,0
CASH_OUT,14993.286253660253,4826.005840376628,0,513.0727462588139,0,0
CASH_OUT,8466.794248176357,22039.366670345153,0,951.1061833457242,0,1
CASH_OUT,17126.21899210371,2888.128353935846,0,329.7091909098551,0,0
PAYMENT,10207.15857846728,2878.6289064684906,0,829.543463434145,0,0
PAYMENT,12653.935669037723,2073.133381029764,0,363.4043011834817,0,0
PAYMENT,18405.4315891978,748.2046577080346,0,838.5774043190308,0,0
TRANSFER,9562.56735235974,21223.166372485517,0,736.0467193401041,0,1
CASH_OUT,2517.3914359063315,20807.968298534757,0,742.9488058335631,0,1
CASH_OUT,14712.013407561237,2169.9774099479255,0,748.0914890852271,0,0
PAYMENT,10737.63544064518,3538.084486299889,0,475.7034555068162,0,0
PAYMENT,12206.165925980406,2499.5848824387276,0,949.5963160395503,0,0
CASH_OUT,9052.857883112454,16175.572491209365,0,991.2002811535665,0,1
TRANSFER,3081.8276403606415,22348.50520499601,0,374.11782965971156,0,1
CASH_OUT,6222.056789792276,24040.34986454559,0,388.1630506855947,0,1
CASH_OUT,15454.23754851094,4463.966406986316,0,825.1722029603081,0,0
PAYMENT,3658.937263305207,4558.622485270473,0,457.46819768541593,0,0
CASH_OUT,6746.893546617221,15505.968536765817,0,933.6519656635664,0,1
PAYMENT,17234.564659447584,3046.3838310182878,0,241.51209858481013,0,0
PAYMENT,13652.89722343586,2177.9442914098004,0,231.01075884991218,0,0
PAYMENT,15038.313384204932,2698.7221664509316,0,642.8999220921673,0,0
PAYMENT,16773.67807537532,4472.517648319235,0,929.8439219143966,0,0
TRANSFER,1506.9995001931582,15238.841913191427,0,505.0218155750223,0,1
CASH_OUT,7179.904275593137,1458.0241459699705,0,780.3692640381232,0,0
CASH_OUT,4083.0688038624,1938.1524181699924,0,632.6271168969934,0,0
TRANSFER,9014.226165855009,20692.813829505245,0,830.7182034639143,0,1
CASH_OUT,14354.874335172959,3512.2344065144116,0,529.2927238403574,0,0
PAYMENT,14551.170728855892,4288.214139643682,0,369.1114116484115,0,0
CASH_OUT,5620.792022539485,3392.6092257293712,0,723.5210787669179,0,0
PAYMENT,15321.088718760528,1285.7491264201788,0,390.0343544375362,0,0
CASH_OUT,10400.833585119548,3100.446866484091,0,774.383819628191,0,0
PAYMENT,5411.29583316556,4682.77567415667,0,255.2017500764732,0,0
PAYMENT,9700.229671735104,921.4585367336351,0,791.2804405767998,0,0
PAYMENT,12454.294189767246,3735.458405839549,0,612.5691508138293,0,0
PAYMENT,5207.567628928697,3168.4313648997227,0,942.3947611015999,0,0
PAYMENT,16911.355583531637,4539.029870539221,0,338.18455449888535,0,0
PAYMENT,15040.725600477776,3401.2398982181794,0,419.7606788973869,0,0
CASH_OUT,4061.946146098012,15065.25410428887,0,531.5673134002184,0,1
TRANSFER,1300.8387978389947,18667.5207642594,0,313.3633520567603,0,1
CASH_OUT,1201.4608054400942,1150.6086960781313,0,725.7325606798902,0,0
TRANSFER,9869.717199296962,20540.58383460211,0,937.7495777582267,0,1
CASH_OUT,6103.295051511048,24283.357720056218,0,149.30834313119394,0,1
PAYMENT,18680.21023204541,2940.739520856974,0,574.710817349559,0,0
CASH_OUT,4466.463649952864,18415.69632944275,0,887.1452150528493,0,1
CASH_OUT,4252.173071852777,3493.7277630660988,0,170.8287190367585,0,0
PAYMENT,2756.0306977143564,4126.359674003279,0,990.7629379410439,0,0
CASH_OUT,3508.3408722581676,3837.370183779294,0,372.3763065731331,0,0
PAYMENT,8970.99707643346,4169.095807350026,0,900.3868839354876,0,0
CASH_OUT,14992.667463620834,1679.1575202809356,0,893.5455757558566,0,0
CASH_OUT,389.2292917932145,864.2736591006023,0,619.4544639615966,0,0
PAYMENT,13222.522612313334,3311.1530123297357,0,354.2867772961992,0,0
PAYMENT,12995.82998088415,2024.3745689652826,0,522.980591192015,0,0
PAYMENT,6556.320749837818,2003.969017670516,0,123.16816877249458,0,0
PAYMENT,15017.028878303168,2468.064075946677,0,939.3769562985862,0,0
CASH_OUT,17596.166317949115,558.5459604164272,0,950.2750721891906,0,0
PAYMENT,17063.365309625467,2751.340434772964,0,711.0107580071867,0,0
PAYMENT,4464.475984106503,2429.993441075948,0,687.0376053493932,0,0
PAYMENT,3023.1938618673616,4351.2030820575665,0,712.8254913555263,0,0
TRANSFER,1340.3812289683178,16230.521235903248,0,987.7149306497458,0,1
CASH_OUT,7686.476060220047,4958.2065138039725,0,322.8553784572467,0,0
